"sp","mean_baseline","mean_current","per_change","p.yr","mu.psi","r","case","actual.change"
"15",0.62368363437329,0.604033935413246,-3.15058755386276,"0.5","0","8","all",-13.6673045755863
"16",0.5135,0.659,28.3349561830575,"0.5","0","8","all",-14.9711208659465
"17",0.64625860373648,0.698702064896755,8.11493430912369,"0.5","0","8","all",8.40747824890705
"18",0.493400167084378,0.686992481203007,39.2363697934304,"0.5","0","8","all",5.38311310570571
"19",0.536363636363636,0.680852974186308,26.9386901025319,"0.5","0","8","all",19.2564053327373
"2",0.535591397849462,0.667616487455197,24.65033795088,"0.5","0","8","all",-2.91487346496254
"20",0.503273453093812,0.598602794411178,18.9418576981043,"0.5","0","8","all",-17.1235780573361
"21",0.611605241605242,0.629009009009009,2.84558833375738,"0.5","0","8","all",2.10785259991334
"22",0.611741854636591,0.642832080200501,5.08224593891471,"0.5","0","8","all",3.73629062453006
"23",0.553946263643997,0.592443324937028,6.9496021220159,"0.5","0","8","all",4.15661276463401
"24",0.599958108916816,0.630029922202274,5.01231883335162,"0.5","0","8","all",1.34121313363937
"25",0.656322701688555,0.603783614759224,-8.00506927372173,"0.5","0","8","all",-8.65532701532073
"26",0.588641114982578,0.652206736353078,10.7987056548676,"0.5","0","8","all",16.3694725685437
"27",0.650626631853786,0.660034812880766,1.44601843305645,"0.5","0","8","all",-9.46102070230087
"28",0.523809523809524,0.637772657450077,21.7565982404692,"0.5","0","8","all",19.1366440885544
"29",0.577221404025528,0.700265095729013,21.3165504337473,"0.5","0","8","all",5.55139352303192
"3",0.649830065359477,0.670372549019608,3.16120856131317,"0.5","0","8","all",-3.61965061625097
"30",0.454545454545455,0.681969696969697,50.0333333333333,"0.5","0","8","all",14.9829847934523
"31",0.600622222222222,0.533911111111111,-11.1070001479947,"0.5","0","8","all",-18.4228605748838
"32",0.593659147869674,0.533074352548037,-10.2053165590127,"0.5","0","8","all",-26.5117597904171
"33",0.551694214876033,0.630316804407714,14.2511172696178,"0.5","0","8","all",-3.45950392563133
"34",0.481758530183727,0.638162729658793,32.465268319259,"0.5","0","8","all",-4.41734477417272
"35",0.558269230769231,0.539679487179487,-3.3298886209668,"0.5","0","8","all",-21.6648626854977
"36",0.493522906793049,0.657693522906793,33.2650448143406,"0.5","0","8","all",7.70511645214414
"37",0.577009009009009,0.710828828828829,23.1919810142393,"0.5","0","8","all",3.15299010131374
"38",0.604080459770115,0.544348659003831,-9.88805378492372,"0.5","0","8","all",-9.71801761168493
"39",0.623731988472622,0.675437079731028,8.28963276118311,"0.5","0","8","all",3.16275122827711
"4",0.587921146953405,0.549444444444444,-6.54453453636531,"0.5","0","8","all",-14.8077749265875
"40",0.600432432432432,0.646603603603604,7.68965310286881,"0.5","0","8","all",-6.12347972975885
"41",0.623243626062323,0.74005193578848,18.7419982879177,"0.5","0","8","all",0.939815725169643
"42",0.627684092186622,0.619893198426082,-1.24121255541128,"0.5","0","8","all",-17.3340225788322
"43",0.596063218390805,0.67367816091954,13.0212601841585,"0.5","0","8","all",11.9873051897577
"44",0.548796992481203,0.633834586466165,15.495273325113,"0.5","0","8","all",8.58371841314057
"45",0.534403669724771,0.68914373088685,28.9556509298999,"0.5","0","8","all",2.30067789575522
"46",0.541473429951691,0.582463768115942,7.57014765579695,"0.5","0","8","all",-15.5300658937217
"47",0.611949685534591,0.694622641509434,13.5097636176773,"0.5","0","8","all",7.56851786951679
"48",0.587425373134328,0.609639303482587,3.78157487984077,"0.5","0","8","all",-6.88628504432366
"49",0.515957186544343,0.646207951070336,25.2444908071456,"0.5","0","8","all",15.0237148963295
"5",0.643699453551913,0.724989071038251,12.6285049704152,"0.5","0","8","all",1.26616938353052
"50",0.506612903225806,0.613243727598566,21.04779086632,"0.5","0","8","all",1.01274223020133
"51",0.678494623655914,0.580860215053763,-14.3898573692552,"0.5","0","8","all",-18.4773221099802
"52",0.562017220172202,0.623972939729397,11.023811608159,"0.5","0","8","all",4.00440420936329
"53",0.561911764705882,0.530833333333333,-5.5308383494722,"0.5","0","8","all",9.67081575515446
"54",0.489821882951654,0.642086513994911,31.0857142857143,"0.5","0","8","all",5.76821975112587
"55",0.53018018018018,0.627777777777778,18.4083828943642,"0.5","0","8","all",-2.80472068567811
"56",0.491184895833333,0.679088541666667,38.2551758873896,"0.5","0","8","all",-3.003623130581
"57",0.641481007255655,0.697989756722151,8.80910717968849,"0.5","0","8","all",1.59860997276648
"58",0.503696461824953,0.634068901303538,25.8831358485683,"0.5","0","8","all",6.15542286404796
"59",0.67981220657277,0.693763693270736,2.05225598526703,"0.5","0","8","all",-3.1176086705638
"6",0.56388341543514,0.660968801313629,17.2172798881787,"0.5","0","8","all",12.0437317418759
"60",0.572004219409283,0.656207805907173,14.7207981411131,"0.5","0","8","all",3.47969163793503
"61",0.687468610773593,0.763138922640745,11.0070933685252,"0.5","0","8","all",4.43924897283606
"62",0.536434108527132,0.628604651162791,17.1820809248555,"0.5","0","8","all",12.4136292149481
"63",0.641884984025559,0.764249201277955,19.0632621571848,"0.5","0","8","all",3.91128082317933
"64",0.537843137254902,0.666647058823529,23.9482318629238,"0.5","0","8","all",-6.77855042266312
"65",0.55479797979798,0.664015151515152,19.6859353664087,"0.5","0","8","all",7.28690817570631
"66",0.578379814077025,0.660451527224436,14.1899338721528,"0.5","0","8","all",8.78283637988752
"7",0.659449656035022,0.682113821138211,3.43683022589761,"0.5","0","8","all",-0.577009099664638
"8",0.609817073170732,0.459369918699187,-24.6708662467087,"0.5","0","8","all",-32.1233223860442
"9",0.533702422145329,0.691753171856978,29.6140214384509,"0.5","0","8","all",-4.84028579042331
"1",0.612918454935622,0.705035765379113,15.0292930000233,"1","0","8","all",-22.4505051088031
"10",0.492162921348315,0.70688202247191,43.6276468238114,"1","0","8","all",5.18558843613214
"11",0.527024691358025,0.648518518518518,23.0527770620066,"1","0","8","all",8.83557126453404
"12",0.53539039039039,0.643506006006006,20.1937908405082,"1","0","8","all",-11.534265764782
"13",0.612335329341317,0.551516966067864,-9.9321989699459,"1","0","8","all",-30.089672123106
"14",0.596169590643275,0.637631578947368,6.95473049193192,"1","0","8","all",-10.1533353767613
"15",0.618500881834215,0.638071722516167,3.16423812103758,"1","0","8","all",-17.1676596083362
"16",0.65461145194274,0.653742331288344,-0.132768935193136,"1","0","8","all",-8.72204466321579
"17",0.57806106870229,0.711323155216285,23.0532886106929,"1","0","8","all",-2.11656408539631
"18",0.510588235294118,0.750392156862745,46.9662058371736,"1","0","8","all",3.76516607339769
"19",0.570286195286195,0.541666666666667,-5.01845018450185,"1","0","8","all",-13.8539693725187
"2",0.563567567567568,0.654774774774775,16.1838992262932,"1","0","8","all",-8.93795116082421
"20",0.602654320987654,0.748086419753086,24.1319266618867,"1","0","8","all",-6.53516170736045
"21",0.458614718614719,0.579978354978355,26.4630923164055,"1","0","8","all",-6.04661101512088
"22",0.454236559139785,0.601591397849462,32.4401098380835,"1","0","8","all",-9.49285490045552
"23",0.651816554809843,0.786738255033557,20.6993362209211,"1","0","8","all",5.40067615208065
"24",0.444510250569476,0.693492786636295,56.0127771514468,"1","0","8","all",8.8070185301079
"25",0.606829552065154,0.6847876672484,12.8467895009299,"1","0","8","all",-12.6810005050752
"26",0.4855,0.692472222222222,42.6307357821261,"1","0","8","all",9.66129437954205
"27",0.5489375,0.691229166666667,25.9212873353828,"1","0","8","all",1.04050325988157
"28",0.707456492637216,0.602771084337349,-14.7974341022196,"1","0","8","all",-10.10017231971
"29",0.550669436749769,0.7715189289012,40.1056382309788,"1","0","8","all",14.7137362038734
"3",0.601515151515152,0.582858585858586,-3.10159529806886,"1","0","8","all",-21.806266060478
"30",0.571428571428571,0.666666666666667,16.6666666666667,"1","0","8","all",16.9182097506004
"31",0.506378600823045,0.630246913580247,24.4616009752133,"1","0","8","all",0.768507341163691
"32",0.558525963149079,0.736821608040201,31.9225347888676,"1","0","8","all",7.90839555489948
"33",0.443333333333333,0.661640488656196,49.2422154863599,"1","0","8","all",-11.3800527163458
"34",0.50422619047619,0.650634920634921,29.036319993704,"1","0","8","all",-11.2942787610806
"35",0.639787234042553,0.531985815602837,-16.8495732180468,"1","0","8","all",-1.11225180287366
"36",0.62018701870187,0.647667766776678,4.43104212860311,"1","0","8","all",2.17017938754625
"37",0.599890572390572,0.732659932659933,22.1322631793116,"1","0","8","all",5.92724119080797
"38",0.653551198257081,0.762037037037037,16.5994399626642,"1","0","8","all",0.407010950961914
"39",0.635749494949495,0.80600404040404,26.7801306657854,"1","0","8","all",6.14335805761432
"4",0.507006172839506,0.695601851851852,37.19790588665,"1","0","8","all",-0.64897652247847
"40",0.550111448834853,0.688004052684904,25.066303226757,"1","0","8","all",4.94346344085412
"41",0.503266666666667,0.714126666666667,41.8982646708173,"1","0","8","all",0.53826536377513
"42",0.578947845804989,0.719727891156463,24.3165332372433,"1","0","8","all",0.101851140684999
"43",0.55630303030303,0.691454545454545,24.2945854668264,"1","0","8","all",16.242473855654
"44",0.532895752895753,0.634813384813385,19.1252475486644,"1","0","8","all",-15.1998870197159
"45",0.586637931034483,0.612298850574713,4.37423463139848,"1","0","8","all",-6.71302096535009
"46",0.532831978319783,0.745433604336043,39.9003127940391,"1","0","8","all",9.83231882072548
"47",0.629072978303748,0.672199211045365,6.85552141468614,"1","0","8","all",-2.47718745581477
"48",0.610698924731183,0.648645161290323,6.21357513865657,"1","0","8","all",-0.19083773856273
"49",0.537423887587822,0.574660421545667,6.92870838417291,"1","0","8","all",-20.2639331578142
"5",0.530714285714286,0.693936507936508,30.7551966502168,"1","0","8","all",2.3374592811015
"50",0.547960927960928,0.685628815628816,25.1236686126833,"1","0","8","all",-1.89533034009583
"51",0.71024154589372,0.608888888888889,-14.2701673241736,"1","0","8","all",-16.5703170625063
"52",0.601165644171779,0.675858895705521,12.4247372180835,"1","0","8","all",5.15151139025237
"53",0.687643097643098,0.626599326599327,-8.87724624198207,"1","0","8","all",-12.0681718608311
"54",0.56030303030303,0.569242424242424,1.59545700378583,"1","0","8","all",-12.6329759435348
"55",0.590528942115768,0.75999001996008,28.6964898345473,"1","0","8","all",1.08715142679451
"56",0.529672619047619,0.630758928571429,19.0846771927853,"1","0","8","all",-10.1243081689154
"57",0.513279352226721,0.648245614035088,26.2948940421728,"1","0","8","all",-1.72529100183715
"58",0.575680056377731,0.619189570119803,7.55793313665243,"1","0","8","all",-7.85649473198271
"59",0.520858585858586,0.767710437710438,47.3932577006367,"1","0","8","all",12.7380158184379
"6",0.600805617147081,0.642424242424242,6.92713651293533,"1","0","8","all",-9.4978104928787
"60",0.446660628019324,0.749317632850242,67.7599470033934,"1","0","8","all",15.2500172424703
"61",0.580800604229607,0.725664652567976,24.9421311347499,"1","0","8","all",-1.55758351470197
"62",0.524953271028037,0.766666666666667,46.0447451189841,"1","0","8","all",16.8027918808742
"63",0.623952641165756,0.585009107468124,-6.24142460954605,"1","0","8","all",-14.8086064669545
"64",0.58,0.725955766192733,25.1647872746092,"1","0","8","all",10.6718780640553
"65",0.541022222222222,0.724577777777778,33.9275445658424,"1","0","8","all",12.3657267094201
"66",0.451771269177127,0.683221757322176,51.2317856260805,"1","0","8","all",9.23829134920867
"7",0.57973063973064,0.573434343434343,-1.08607271460101,"1","0","8","all",-18.1603897925089
"8",0.59349520383693,0.638465227817746,7.57715036112936,"1","0","8","all",-13.6135404175706
"9",0.542239583333333,0.674192708333333,24.3348381519547,"1","0","8","all",1.00232083156164
"1",0.613696145124717,0.499750566893424,-18.5671002069169,"-0.5","0","9","all",2.10053548498206
"10",0.609368191721133,0.560664488017429,-7.99249195566679,"-0.5","0","9","all",14.9169712906057
"11",0.604049479166667,0.566080729166667,-6.28570196805415,"-0.5","0","9","all",1.85781585755496
"12",0.721381944444444,0.522034722222222,-27.634074259475,"-0.5","0","9","all",-9.39261811383385
"13",0.626541471048513,0.558654147104851,-10.8352482765511,"-0.5","0","9","all",5.12381745316618
"14",0.649277031349968,0.51618682021753,-20.4982164324708,"-0.5","0","9","all",-7.76613743809927
"15",0.681186708860759,0.603554852320675,-11.3965606683546,"-0.5","0","9","all",5.10276206307593
"16",0.622416020671835,0.560801033591731,-9.89932537623249,"-0.5","0","9","all",7.54504380213534
"17",0.75267422334173,0.705230898404702,-6.3033014105875,"-0.5","0","9","all",2.56234531562703
"18",0.619485380116959,0.467719298245614,-24.4987350375713,"-0.5","0","9","all",-13.2182840444225
"19",0.572867924528302,0.576025157232704,0.551127505873566,"-0.5","0","9","all",8.58883549809725
"2",0.637191201353638,0.573739424703892,-9.9580434436242,"-0.5","0","9","all",19.637255407772
"20",0.714529914529915,0.631263057929725,-11.6533758639022,"-0.5","0","9","all",-6.19087144417207
"21",0.69973207249803,0.613553979511426,-12.315870084238,"-0.5","0","9","all",3.80891030737363
"22",0.586491228070175,0.516549707602339,-11.925416292751,"-0.5","0","9","all",-5.82609658085416
"23",0.657585365853659,0.494821138211382,-24.7518019855841,"-0.5","0","9","all",-10.2496598237813
"24",0.680776353276353,0.496645299145299,-27.0472164970025,"-0.5","0","9","all",-16.1669137524756
"25",0.633831341301461,0.595776892430279,-6.00387617201823,"-0.5","0","9","all",14.2266914653157
"26",0.676901709401709,0.578814102564103,-14.4906720540421,"-0.5","0","9","all",-0.477286213769271
"27",0.723378378378378,0.678603603603604,-6.18967557133072,"-0.5","0","9","all",-2.19855967573381
"28",0.621470588235294,0.562313725490196,-9.51885155387285,"-0.5","0","9","all",10.6252792928712
"29",0.651721739130435,0.569924637681159,-12.5509241963317,"-0.5","0","9","all",6.34916494019771
"3",0.623772775991426,0.531800643086817,-14.7444929379016,"-0.5","0","9","all",-1.14986683678862
"30",0.429206349206349,0.620634920634921,44.6005917159763,"-0.5","0","9","all",2.55494852750541
"31",0.68187675070028,0.647955182072829,-4.9747360637555,"-0.5","0","9","all",-4.77633941810513
"32",0.674056895485467,0.541410018552876,-19.6788843524932,"-0.5","0","9","all",5.09064537995899
"33",0.604613095238095,0.58889880952381,-2.5990647304947,"-0.5","0","9","all",5.42267059130775
"34",0.7183970856102,0.490819672131148,-31.6784989858012,"-0.5","0","9","all",-8.46223014041865
"35",0.602121212121212,0.494424242424242,-17.8862606945143,"-0.5","0","9","all",9.27846929620866
"36",0.709704301075269,0.569677419354839,-19.7303132457104,"-0.5","0","9","all",-5.42288882285881
"37",0.704702549575071,0.539820585457979,-23.3973843597577,"-0.5","0","9","all",3.34738543044029
"38",0.632006980802792,0.53542757417103,-15.2813828905948,"-0.5","0","9","all",-13.8263334802012
"39",0.59106884057971,0.49919384057971,-15.5438747049989,"-0.5","0","9","all",-2.26694788171456
"4",0.565379113018598,0.616123032904149,8.9752024291498,"-0.5","0","9","all",-5.67662403359254
"40",0.641872294372294,0.591807359307359,-7.79982801935626,"-0.5","0","9","all",-10.8763985132979
"41",0.696438356164384,0.596428209030949,-14.3602296238016,"-0.5","0","9","all",3.61715042446808
"42",0.565899224806202,0.647720930232558,14.4587060451227,"-0.5","0","9","all",22.3102841262743
"43",0.631148459383754,0.615350140056022,-2.50310669270372,"-0.5","0","9","all",-6.24722749607719
"44",0.633886693017128,0.57695652173913,-8.98112736947122,"-0.5","0","9","all",5.99612334202599
"45",0.658565400843882,0.469620253164557,-28.6904151717068,"-0.5","0","9","all",-13.9662663868699
"46",0.593816925734024,0.600466321243523,1.11977197370716,"-0.5","0","9","all",7.76514350785611
"47",0.716128205128205,0.481294871794872,-32.7920799169322,"-0.5","0","9","all",-9.98515706245445
"48",0.598122605363985,0.601443167305236,0.555164093694623,"-0.5","0","9","all",1.13579885346685
"49",0.713494824016563,0.619006211180124,-13.2430691374217,"-0.5","0","9","all",8.4909564191617
"5",0.609129943502825,0.527604519774011,-13.383913333828,"-0.5","0","9","all",-6.50138530239947
"50",0.614320297951583,0.545381750465549,-11.2219224590015,"-0.5","0","9","all",-0.757145235643365
"51",0.560169491525424,0.627457627118644,12.0121028744327,"-0.5","0","9","all",15.0554366080855
"52",0.575074906367041,0.519681647940075,-9.63235533556938,"-0.5","0","9","all",12.7063781086225
