"sp","mean_baseline","mean_current","per_change","mu.psi.yr","mu.v.yr","r","case","actual.change"
"21",0.808134920634921,0.274146825396825,-66.076602013258,"-1","0","8","all",-54.2084428877588
"22",0.708990610328639,0.412253521126761,-41.8534582657352,"-1","0","8","all",-30.1894683314069
"23",0.732779426310584,0.433273986152324,-40.872523081907,"-1","0","8","all",-30.9597467517902
"24",0.783787409700722,0.368844169246646,-52.9407892138145,"-1","0","8","all",-51.0637303382084
"25",0.74281124497992,0.300722891566265,-59.5155709342561,"-1","0","8","all",-55.7117534114877
"26",0.767104761904762,0.376266666666667,-50.9497678345293,"-1","0","8","all",-43.524332213491
"27",0.760897435897436,0.358846153846154,-52.8390901432182,"-1","0","8","all",-52.1964190254909
"28",0.668660714285714,0.384285714285714,-42.5290425958072,"-1","0","8","all",-36.6756514254807
"29",0.757464539007092,0.393590425531915,-48.0384354298823,"-1","0","8","all",-37.0712437797881
"3",0.75155749636099,0.370960698689956,-50.6410753021382,"-1","0","8","all",-43.6556155045046
"30",0.71547619047619,0.29,-59.4675540765391,"-1","0","8","all",-50.057938312344
"31",0.766754385964912,0.302105263157895,-60.5994737444228,"-1","0","8","all",-41.6627676941973
"32",0.737478902953587,0.376455696202532,-48.9536995980719,"-1","0","8","all",-39.7778662542585
"33",0.746583333333333,0.384354166666667,-48.5182498046657,"-1","0","8","all",-41.4275061837251
"34",0.739678714859438,0.341686746987952,-53.8060592898252,"-1","0","8","all",-44.9988484908322
"35",0.7295,0.405166666666667,-44.4596755768791,"-1","0","8","all",-40.1971042540875
"36",0.778279569892473,0.231182795698925,-70.2956617850235,"-1","0","8","all",-65.1648149833262
"37",0.6416,0.445444444444444,-30.5728733721252,"-1","0","8","all",-38.7282281276149
"38",0.779710144927536,0.32768115942029,-57.9739776951673,"-1","0","8","all",-49.1634743018964
"39",0.757840909090909,0.330852272727273,-56.3427800269905,"-1","0","8","all",-49.2261148187817
"4",0.702496050552923,0.469905213270142,-33.1092021228749,"-1","0","8","all",-39.6776243067986
"40",0.697079646017699,0.463657817109145,-33.4856755956159,"-1","0","8","all",-32.4687243284348
"41",0.757349537037037,0.34568287037037,-54.3562313746466,"-1","0","8","all",-38.6394046724927
"42",0.756769759450172,0.372978235967927,-50.7144370780734,"-1","0","8","all",-43.2091481810774
"43",0.666603773584906,0.422452830188679,-36.626096801585,"-1","0","8","all",-58.5849964518421
"44",0.745784946236559,0.376344086021505,-49.5371838865019,"-1","0","8","all",-42.5033964307736
"45",0.786231884057971,0.461884057971015,-41.2534562211982,"-1","0","8","all",-42.5732307772065
"46",0.740962962962963,0.341555555555556,-53.9038288513446,"-1","0","8","all",-47.6049936894337
"47",0.725555555555556,0.371865079365079,-48.7475388317655,"-1","0","8","all",-39.0904654048291
"48",0.685555555555556,0.444009661835749,-35.2335987597773,"-1","0","8","all",-36.942532379679
"49",0.766492117117117,0.47919481981982,-37.4820941900697,"-1","0","8","all",-31.1995520620578
"5",0.755438596491228,0.264868421052632,-64.9384579656294,"-1","0","8","all",-67.8049004762128
"50",0.700759803921569,0.388602941176471,-44.5454863418558,"-1","0","8","all",-45.8875430899716
"51",0.650967741935484,0.491075268817204,-24.5622728774364,"-1","0","8","all",-24.4025209832094
"52",0.716481481481481,0.337936507936508,-52.8338810323819,"-1","0","8","all",-40.783575232016
"53",0.680933333333333,0.321066666666667,-52.8490307421187,"-1","0","8","all",-46.6164151353545
"54",0.73046052631579,0.394583333333333,-45.9815665435768,"-1","0","8","all",-51.9160274059458
"55",0.719981060606061,0.402443181818182,-44.1036432986979,"-1","0","8","all",-29.6654723718993
"56",0.695564102564103,0.436102564102564,-37.3023187230435,"-1","0","8","all",-35.5583129110317
"57",0.77684375,0.378583333333333,-51.2664762594366,"-1","0","8","all",-33.1146237184422
"58",0.814695652173913,0.281652173913043,-65.4285409328637,"-1","0","8","all",-54.4012339468933
"59",0.719689608636977,0.441754385964912,-38.6187627744754,"-1","0","8","all",-37.0680546448258
"6",0.760359477124183,0.306732026143791,-59.6596037306056,"-1","0","8","all",-56.3366368992791
"60",0.749994692144374,0.523842887473461,-30.1537873587216,"-1","0","8","all",-21.016807467841
"61",0.786528735632184,0.335770114942529,-57.3098731513416,"-1","0","8","all",-39.5443368432804
"62",0.680072463768116,0.420507246376812,-38.1672882258924,"-1","0","8","all",-39.328108680041
"63",0.758117647058824,0.323882352941176,-57.2780881440099,"-1","0","8","all",-49.0409315191105
"64",0.676969696969697,0.416818181818182,-38.4288272157565,"-1","0","8","all",-36.8129007937519
"65",0.7521044546851,0.402918586789555,-46.4278419999183,"-1","0","8","all",-41.9303310771836
"66",0.77697247706422,0.345810397553517,-55.4925807848231,"-1","0","8","all",-46.6619174776513
"7",0.850608747044917,0.306891252955083,-63.9209855269832,"-1","0","8","all",-60.3552500319809
"8",0.78321568627451,0.298104575163399,-61.9383803992256,"-1","0","8","all",-49.7780598817369
"9",0.75525641025641,0.344487179487179,-54.3880495671363,"-1","0","8","all",-53.6427639459532
"1",0.681680911680912,0.463988603988604,-31.9346345133113,"0","-0.5","8","all",-1.46465366981048
"10",0.685877192982456,0.433918128654971,-36.7353028946583,"0","-0.5","8","all",-17.1569038141074
"11",0.637140039447732,0.499664694280079,-21.5769433179581,"0","-0.5","8","all",3.18098250140358
"12",0.713932584269663,0.430611735330836,-39.6845381736789,"0","-0.5","8","all",-7.50001092259636
"13",0.664114583333333,0.45125,-32.0523880479962,"0","-0.5","8","all",-12.7700659321574
"14",0.675272601794341,0.600262249827467,-11.1081586558607,"0","-0.5","8","all",4.09208176705246
"15",0.612805164319249,0.538122065727699,-12.1870870123154,"0","-0.5","8","all",6.39978503467687
"16",0.674460784313725,0.461764705882353,-31.5357220728251,"0","-0.5","8","all",16.7293795385641
"17",0.670084235860409,0.481203369434416,-28.18763019898,"0","-0.5","8","all",-12.1105323497729
"18",0.751511111111111,0.458988888888889,-38.9245372286948,"0","-0.5","8","all",-12.3177255428926
"19",0.66785046728972,0.534781931464174,-19.9248997107939,"0","-0.5","8","all",1.45544392894502
"2",0.455632183908046,0.574252873563218,26.0343087790111,"0","-0.5","8","all",0.191847802022267
"20",0.642300469483568,0.479460093896714,-25.3526788977414,"0","-0.5","8","all",-10.3168284503826
"21",0.618934010152284,0.548020304568528,-11.457393586484,"0","-0.5","8","all",9.68211797959748
"22",0.743181818181818,0.441912878787879,-40.5377166156983,"0","-0.5","8","all",-3.49144911546847
"23",0.677467248908297,0.435793304221252,-35.6731554295045,"0","-0.5","8","all",2.04616238718902
"24",0.57995652173913,0.57131884057971,-1.48936701901692,"0","-0.5","8","all",29.3870012795615
"25",0.670622710622711,0.412912087912088,-38.4285558225912,"0","-0.5","8","all",-10.0116459960417
"26",0.691,0.435666666666667,-36.9512783405692,"0","-0.5","8","all",1.56317547461486
"27",0.673349753694581,0.48,-28.7146097007828,"0","-0.5","8","all",8.11572942157893
"28",0.716730769230769,0.351410256410256,-50.9703962078526,"0","-0.5","8","all",-18.0932091452531
"29",0.662507552870091,0.488368580060423,-26.2848283095444,"0","-0.5","8","all",-1.17913593583695
"3",0.717460784313726,0.502588235294118,-29.9490304860551,"0","-0.5","8","all",-16.8295840536142
"30",0.793095238095238,0.218095238095238,-72.5007505253677,"0","-0.5","8","all",17.7636187663034
"31",0.796964285714286,0.8025,0.694600044812909,"0","-0.5","8","all",-2.68543859883468
"32",0.649252136752137,0.496517094017094,-23.5247655092973,"0","-0.5","8","all",18.0896084731577
"33",0.729591836734694,0.341190476190476,-53.2354312354312,"0","-0.5","8","all",-17.944143534795
"34",0.765014492753623,0.452231884057971,-40.8858409426742,"0","-0.5","8","all",3.41652920659706
"35",0.502,0.601888888888889,19.8981850376273,"0","-0.5","8","all",-2.45442418721806
"36",0.66547619047619,0.529268707482993,-20.4676718630207,"0","-0.5","8","all",13.9308404010828
"37",0.706763285024155,0.440016103059581,-37.7420824789246,"0","-0.5","8","all",-1.57506478696664
"38",0.734597701149425,0.38735632183908,-47.2695978720075,"0","-0.5","8","all",-14.0718200647852
"39",0.681392632524708,0.554061096136568,-18.686955260486,"0","-0.5","8","all",-4.67515395174203
"4",0.600496453900709,0.496312056737589,-17.3497106413133,"0","-0.5","8","all",-5.56307135185271
"40",0.665440115440115,0.492424242424242,-26.0002168491814,"0","-0.5","8","all",11.2270285510991
"41",0.666786140979689,0.481624850657109,-27.7692169862032,"0","-0.5","8","all",13.3253534080845
"42",0.668044758539458,0.477373380447585,-28.5417070719537,"0","-0.5","8","all",-3.75903060513715
"43",0.685483870967742,0.45010752688172,-34.3372549019608,"0","-0.5","8","all",3.14361725116695
"44",0.633410404624277,0.475761078998073,-24.8889700066922,"0","-0.5","8","all",2.19738840963182
"45",0.842403100775194,0.26968992248062,-67.9856446121285,"0","-0.5","8","all",-11.4829661741773
"46",0.6722,0.447,-33.5019339482297,"0","-0.5","8","all",-6.14255510155169
"47",0.581798941798942,0.473015873015873,-18.6977082575482,"0","-0.5","8","all",1.00371298944957
"48",0.656738738738739,0.447585585585586,-31.8472386073692,"0","-0.5","8","all",-2.64935214526466
"49",0.632889908256881,0.504220183486239,-20.3305066318765,"0","-0.5","8","all",8.98318085810759
"5",0.661811361200429,0.567652733118971,-14.227411858066,"0","-0.5","8","all",6.60821979256763
"50",0.567979797979798,0.487171717171717,-14.227280810955,"0","-0.5","8","all",4.77012894325021
"51",0.783733333333333,0.372666666666667,-52.4498128615175,"0","-0.5","8","all",-0.251334477086778
"52",0.663059360730594,0.438767123287671,-33.8268714275876,"0","-0.5","8","all",-12.9732084306486
"53",0.585757575757576,0.536666666666667,-8.3807553026384,"0","-0.5","8","all",3.86267939189736
"54",0.718447488584475,0.344246575342466,-52.0846574297699,"0","-0.5","8","all",8.20233180764029
"55",0.666594594594595,0.486162162162162,-27.0677911125527,"0","-0.5","8","all",-1.49987253891168
"56",0.648018018018018,0.473018018018018,-27.0054219379953,"0","-0.5","8","all",21.1814395387403
"57",0.718084632516704,0.606785449146251,-15.4994520604594,"0","-0.5","8","all",-3.11113029992452
"58",0.700115606936416,0.528227360308285,-24.5514090708939,"0","-0.5","8","all",-0.929386482315087
"59",0.701704834605598,0.508587786259542,-27.5211226746927,"0","-0.5","8","all",-0.311972607350885
"6",0.604239316239316,0.529487179487179,-12.3712798461016,"0","-0.5","8","all",14.1025156615748
"60",0.693986742424242,0.515293560606061,-25.7487889745514,"0","-0.5","8","all",6.43838383473651
"61",0.627765432098765,0.548296296296296,-12.65904934217,"0","-0.5","8","all",9.91053924644635
"62",0.531666666666667,0.543333333333333,2.19435736677117,"0","-0.5","8","all",-24.0211450236926
"63",0.726599326599327,0.434680134680135,-40.1760889712697,"0","-0.5","8","all",-3.67688960648183
"64",0.721724137931035,0.39904214559387,-44.7098794924882,"0","-0.5","8","all",1.69620302602092
"65",0.581315789473684,0.485131578947368,-16.545948392938,"0","-0.5","8","all",20.9563928780236
"66",0.672475633528265,0.486900584795322,-27.5958026552264,"0","-0.5","8","all",15.8682334747444
"7",0.676709956709957,0.594601113172542,-12.1335356046206,"0","-0.5","8","all",11.1101330986704
"8",0.681341666666667,0.54565,-19.9153630704125,"0","-0.5","8","all",1.01660716682641
"9",0.708598130841121,0.405514018691589,-42.7723555790029,"0","-0.5","8","all",2.56655132963242
"1",0.657091295116773,0.527048832271762,-19.7906232834663,"0","0","8","all",-8.45858820123561
"10",0.666016597510373,0.519308437067773,-22.0277033621997,"0","0","8","all",-6.47606464979827
"11",0.647702936096718,0.532746113989637,-17.7483867527065,"0","0","8","all",0.131032134365509
"12",0.662435897435897,0.585205128205128,-11.6586026707954,"0","0","8","all",2.86761785527658
"13",0.636723163841808,0.580677966101695,-8.80212954747117,"0","0","8","all",1.55349267282378
"14",0.620402726146221,0.639268897149938,3.04095552914623,"0","0","8","all",-1.56962749795562
"15",0.563611111111111,0.598421717171717,6.17635198709621,"0","0","8","all",0.55907357726388
"16",0.661793785310735,0.559576271186441,-15.4455234233273,"0","0","8","all",2.07384056272514
"17",0.715494905385735,0.56433770014556,-21.1262447995606,"0","0","8","all",-4.54879118657512
"18",0.665561745589601,0.545041782729805,-18.1080063057156,"0","0","8","all",3.90787233515371
"19",0.576347517730496,0.492163120567376,-14.6065341783055,"0","0","8","all",-10.7333129386412
"2",0.654146341463415,0.436422764227642,-33.2836191896595,"0","0","8","all",-15.2467758652777
"20",0.634139784946237,0.524283154121864,-17.3237247421224,"0","0","8","all",7.66096471838426
"21",0.662066905615293,0.452150537634409,-31.7062167283227,"0","0","8","all",-10.1866660836595
"22",0.641338797814208,0.456912568306011,-28.7564435734674,"0","0","8","all",-4.00870165222819
"23",0.610709023941068,0.547163904235727,-10.4051384889103,"0","0","8","all",-16.830170383921
"24",0.656960784313726,0.531336898395722,-19.1219763671637,"0","0","8","all",-12.129272583233
"25",0.620614379084967,0.520392156862745,-16.1488720854308,"0","0","8","all",-6.69577957429561
"26",0.586548463356974,0.511016548463357,-12.8773527870702,"0","0","8","all",-7.13510640257725
"27",0.652813238770686,0.500496453900709,-23.3323676396031,"0","0","8","all",-5.47300373814639
"28",0.577328042328042,0.566587301587302,-1.86042249003345,"0","0","8","all",17.5746258859695
"29",0.637957650273224,0.598483606557377,-6.18756491107851,"0","0","8","all",5.97438353691146
"3",0.569544895448954,0.541980319803198,-4.83975466482377,"0","0","8","all",-2.41074976464048
"30",0.618974358974359,0.54051282051282,-12.6760563380282,"0","0","8","all",25.9831773301035
"31",0.603089430894309,0.578739837398374,-4.03747640873552,"0","0","8","all",-3.48881491311702
"32",0.666534446764092,0.544126652748782,-18.3648113926562,"0","0","8","all",-14.5447272607187
"33",0.65680790960452,0.463898305084746,-29.3707797514085,"0","0","8","all",-3.78065800833969
"34",0.667692307692308,0.448910256410256,-32.7668970814132,"0","0","8","all",-7.14286007635065
"35",0.606,0.495809523809524,-18.1832468961182,"0","0","8","all",-26.0903883783696
"36",0.60020325203252,0.611639566395664,1.90540693080483,"0","0","8","all",14.7851063320537
"37",0.6637691401649,0.591118963486455,-10.9450970649821,"0","0","8","all",0.465873709082496
"38",0.6465548098434,0.512975391498881,-20.6601847686931,"0","0","8","all",5.18452474606037
"39",0.642908950617284,0.576141975308642,-10.385137000276,"0","0","8","all",-10.9459037049083
"4",0.637894736842105,0.447122807017544,-29.9064906490649,"0","0","8","all",-2.95731812460098
"40",0.635107296137339,0.492875536480687,-22.3949182321935,"0","0","8","all",5.53030613201115
"41",0.683550973654066,0.438304696449026,-35.8782719442303,"0","0","8","all",-23.9258682638851
"42",0.651569173630455,0.516638811513463,-20.7085245247528,"0","0","8","all",-6.64783188187051
"43",0.6065,0.529,-12.7782357790602,"0","0","8","all",-5.22913816224806
"44",0.641208920187793,0.608591549295775,-5.0868554483718,"0","0","8","all",11.7760593020239
"45",0.504916666666667,0.578166666666667,14.5073444462783,"0","0","8","all",-6.15536415295244
"46",0.700606060606061,0.388311688311688,-44.574888779041,"0","0","8","all",-20.7707687185991
"47",0.679905437352246,0.452364066193853,-33.4666203059805,"0","0","8","all",3.96295612755479
"48",0.584803921568627,0.577990196078431,-1.16512992455994,"0","0","8","all",-1.55045705016549
"49",0.662044352044352,0.531399861399861,-19.7334952320141,"0","0","8","all",-8.82882046304476
"5",0.599236363636364,0.562242424242424,-6.17351376499384,"0","0","8","all",-7.0858700011407
"50",0.60010752688172,0.51510752688172,-14.1641282924207,"0","0","8","all",18.9894399414876
"51",0.781746031746032,0.575132275132275,-26.4297800338409,"0","0","8","all",10.9660430308467
"52",0.590128824476651,0.564734299516908,-4.30321718012389,"0","0","8","all",7.30662171341716
"53",0.575357142857143,0.50297619047619,-12.5801779433064,"0","0","8","all",-21.8594609915279
"54",0.741301369863014,0.485958904109589,-34.4451630786288,"0","0","8","all",-3.41426758417241
"55",0.60523569023569,0.579343434343434,-4.27804511696475,"0","0","8","all",6.28521253025941
"56",0.588670756646217,0.489038854805726,-16.9248940457167,"0","0","8","all",-14.835625564511
"57",0.594225941422594,0.535704323570432,-9.84837816270007,"0","0","8","all",4.2420242605056
"58",0.56018648018648,0.507948717948718,-9.32506657789613,"0","0","8","all",-7.03569687043804
"59",0.610087064676617,0.596492537313433,-2.22829300116204,"0","0","8","all",-3.82962484134535
"6",0.622039800995025,0.514701492537313,-17.2558585939375,"0","0","8","all",-1.27030864143367
"60",0.601259259259259,0.51282962962963,-14.7074042133793,"0","0","8","all",14.2830877520615
"61",0.683861861861862,0.642996996996997,-5.97560225885494,"0","0","8","all",4.7972189908893
"62",0.617043010752688,0.542258064516129,-12.1198919578287,"0","0","8","all",8.41087486528625
"63",0.710901771336554,0.542946859903382,-23.6256144245362,"0","0","8","all",0.202113916272682
"64",0.672890855457227,0.486784660766962,-27.6577090000438,"0","0","8","all",5.53993192890731
"65",0.682319587628866,0.459192439862543,-32.7012666515575,"0","0","8","all",3.16491283339162
"66",0.614731182795699,0.492086021505376,-19.9510232639496,"0","0","8","all",8.40700445406756
