"sp","mean_baseline","mean_current","per_change","p.yr","mu.v.yr","r","case","actual.change"
"44",0.730966029723991,0.512314225053079,-29.91271766124,"-0.5","-0.5","3","all",1.2932626772783
"45",0.648189300411523,0.490699588477366,-24.2968700399975,"-0.5","-0.5","3","all",10.5170633149751
"46",0.635947712418301,0.397777777777778,-37.4511819116136,"-0.5","-0.5","3","all",25.6815622591288
"47",0.622962962962963,0.481604938271605,-22.6912405866032,"-0.5","-0.5","3","all",7.56864537330172
"48",0.631782178217822,0.5596699669967,-11.4140939246722,"-0.5","-0.5","3","all",8.69872392761972
"49",0.630641562064156,0.460836820083682,-26.9257137802154,"-0.5","-0.5","3","all",6.49203076102413
"5",0.647065727699531,0.497347417840376,-23.1380373662253,"-0.5","-0.5","3","all",6.74853056429847
"50",0.771122565864834,0.50950744558992,-33.9265289145709,"-0.5","-0.5","3","all",-4.5389789103889
"51",0.60780701754386,0.512894736842105,-15.6155289363545,"-0.5","-0.5","3","all",-0.661563744785727
"52",0.620262172284644,0.500449438202247,-19.3164663969567,"-0.5","-0.5","3","all",10.6474637686295
"53",0.758989898989899,0.31030303030303,-59.1163162097418,"-0.5","-0.5","3","all",-2.85802563639824
"54",0.685166666666667,0.432541666666667,-36.8705910970567,"-0.5","-0.5","3","all",10.552096862984
"55",0.682556390977444,0.444035087719298,-34.945288977014,"-0.5","-0.5","3","all",4.61734578149961
"56",0.596338797814208,0.504644808743169,-15.376156877119,"-0.5","-0.5","3","all",-4.41753133095102
"57",0.752978208232446,0.436456820016142,-42.0359294274015,"-0.5","-0.5","3","all",-7.95732201144377
"58",0.647299338999056,0.520576015108593,-19.5772367211776,"-0.5","-0.5","3","all",7.02924542332246
"59",0.561979166666667,0.521791666666667,-7.15106580166822,"-0.5","-0.5","3","all",32.236383900173
"6",0.717329842931937,0.413333333333333,-42.3789017833248,"-0.5","-0.5","3","all",0.437516743156994
"60",0.622536520584329,0.480066401062417,-22.8854235552616,"-0.5","-0.5","3","all",18.4612571254205
"61",0.622720720720721,0.575927927927928,-7.5142501663725,"-0.5","-0.5","3","all",22.8000408846471
"62",0.690760233918129,0.442280701754386,-35.9718929901795,"-0.5","-0.5","3","all",12.0566573281904
"63",0.633032581453634,0.531102756892231,-16.101829123446,"-0.5","-0.5","3","all",29.1025398649327
"64",0.592278481012658,0.501350210970464,-15.352283251407,"-0.5","-0.5","3","all",20.3881551002961
"65",0.660231884057971,0.378202898550725,-42.7166564228642,"-0.5","-0.5","3","all",-8.15434631462142
"66",0.62275,0.508944444444444,-18.2746777287123,"-0.5","-0.5","3","all",8.73046276082892
"7",0.670407124681934,0.536221374045802,-20.0155615440088,"-0.5","-0.5","3","all",3.31652377541422
"8",0.672589838909541,0.433556381660471,-35.5392608423302,"-0.5","-0.5","3","all",-7.42559690476656
"9",0.680516666666667,0.546466666666667,-19.6982684724841,"-0.5","-0.5","3","all",15.0388455996462
"1",0.587792207792208,0.484502164502164,-17.5725438208867,"-0.5","0","3","all",-2.36692983334731
"10",0.630825082508251,0.407854785478548,-35.3458198179345,"-0.5","0","3","all",2.37993581714644
"11",0.702651072124756,0.498031189083821,-29.1211230094879,"-0.5","0","3","all",-8.47197587337973
"12",0.542151675485009,0.567283950617284,4.63565387117762,"-0.5","0","3","all",8.87895602649606
"13",0.676875,0.471574074074074,-30.3307000444581,"-0.5","0","3","all",-2.11201831089204
"14",0.666309987029831,0.557224383916991,-16.371599591221,"-0.5","0","3","all",-3.68279795487763
"15",0.601013745704467,0.599149484536083,-0.310186111666984,"-0.5","0","3","all",4.17586559259689
"16",0.679150326797386,0.573607843137255,-15.5403714753152,"-0.5","0","3","all",-3.80366762768883
"17",0.599240069084629,0.467599309153713,-21.967950195988,"-0.5","0","3","all",-1.13639354400172
"18",0.682840059790732,0.453064275037369,-33.6500153233221,"-0.5","0","3","all",-19.7592409461887
"19",0.50277027027027,0.616981981981982,22.7164807597545,"-0.5","0","3","all",8.4872962355267
"2",0.618062397372742,0.597405582922824,-3.34218916046758,"-0.5","0","3","all",1.56826495217679
"20",0.697108013937282,0.618757259001161,-11.2393995434931,"-0.5","0","3","all",9.1693002264302
"21",0.661123595505618,0.532496878901373,-19.4557746053327,"-0.5","0","3","all",2.75301408141753
"22",0.614876543209877,0.513271604938272,-16.5244453368136,"-0.5","0","3","all",-0.145080798952152
"23",0.59,0.592120098039216,0.359338650714535,"-0.5","0","3","all",15.8997952225251
"24",0.675610990600145,0.570997830802603,-15.4842300159466,"-0.5","0","3","all",-0.755524266172424
"25",0.64580404685836,0.506379126730564,-21.5893537375703,"-0.5","0","3","all",-6.88173750587492
"26",0.64937343358396,0.51749373433584,-20.3087610961019,"-0.5","0","3","all",0.231138270474692
"27",0.73352380952381,0.579342857142857,-21.019215788107,"-0.5","0","3","all",-2.35898039121819
"28",0.560791366906475,0.615419664268585,9.74128714988242,"-0.5","0","3","all",18.1851050556699
"29",0.687287191726333,0.55156722354813,-19.7471988147051,"-0.5","0","3","all",0.169619540523921
"3",0.65028441410694,0.545654152445961,-16.0899230230931,"-0.5","0","3","all",4.59915742593997
"30",0.717619047619048,0.430238095238095,-40.0464499004645,"-0.5","0","3","all",15.3558675029577
"31",0.637969348659004,0.614406130268199,-3.69347186355173,"-0.5","0","3","all",21.6510637800793
"32",0.606393939393939,0.531313131313131,-12.3815234954109,"-0.5","0","3","all",5.2717591513071
"33",0.551964912280702,0.648684210526316,17.522725827983,"-0.5","0","3","all",-1.83096783837023
"34",0.575864197530864,0.560833333333333,-2.61014042233894,"-0.5","0","3","all",-19.2779289569977
"35",0.548787878787879,0.662424242424242,20.7067918277195,"-0.5","0","3","all",4.90600810348978
"36",0.594431599229287,0.53868978805395,-9.37732974619947,"-0.5","0","3","all",7.01257605363674
"37",0.645096296296296,0.532281481481481,-17.488058056219,"-0.5","0","3","all",-1.43337042721275
"38",0.71312324929972,0.603557422969188,-15.3642202015044,"-0.5","0","3","all",-1.31894562541144
"39",0.67750307503075,0.489963099630996,-27.6810515422741,"-0.5","0","3","all",10.1146756069301
"4",0.602939244663383,0.607290640394089,0.721697213976417,"-0.5","0","3","all",17.1868785657474
"40",0.611387696709585,0.538512160228898,-11.9196929988768,"-0.5","0","3","all",2.41840364119743
"41",0.536710914454277,0.545840707964602,1.70106350820303,"-0.5","0","3","all",9.64329605064461
"42",0.718569780853518,0.420322952710496,-41.5056179775281,"-0.5","0","3","all",-23.9303425155286
"43",0.690809523809524,0.441142857142857,-36.1411732267181,"-0.5","0","3","all",-5.14895125052728
"44",0.586569200779727,0.573333333333333,-2.25648865109168,"-0.5","0","3","all",-7.28801424386151
"45",0.628468468468468,0.532477477477477,-15.2737958715596,"-0.5","0","3","all",-0.0239276803418168
"46",0.657520833333333,0.5313125,-19.1945755837901,"-0.5","0","3","all",1.25944749814153
"47",0.624040404040404,0.569050505050505,-8.81191324053092,"-0.5","0","3","all",-4.57979611669563
"48",0.633644444444444,0.510333333333333,-19.4606158378341,"-0.5","0","3","all",-7.02648436092411
"49",0.676933728981207,0.448239366963403,-33.7838627662994,"-0.5","0","3","all",-14.541092859535
"5",0.626604361370717,0.485919003115265,-22.4520234662424,"-0.5","0","3","all",6.03411344079521
"50",0.624916067146283,0.498920863309353,-20.1619402125945,"-0.5","0","3","all",-0.599441616728891
"51",0.618368794326241,0.514184397163121,-16.8482624154146,"-0.5","0","3","all",13.3965024323883
"52",0.561188811188811,0.548251748251748,-2.30529595015575,"-0.5","0","3","all",3.63940022289393
"53",0.615316455696203,0.547426160337553,-11.0333950490297,"-0.5","0","3","all",-7.67925969314739
"54",0.604052287581699,0.527952069716776,-12.5982831998846,"-0.5","0","3","all",-4.20539099271544
"55",0.593449074074074,0.506666666666667,-14.6233958731521,"-0.5","0","3","all",0.262159997203644
"56",0.667293333333333,0.51532,-22.7745918836294,"-0.5","0","3","all",-5.88751392738141
"57",0.637364341085271,0.534951550387597,-16.0681707613719,"-0.5","0","3","all",-2.38114147574603
"58",0.647662337662338,0.564181818181818,-12.8895127331061,"-0.5","0","3","all",-3.60827842721825
"59",0.585061728395062,0.483777777777778,-17.3116691285081,"-0.5","0","3","all",0.779012658810344
"6",0.567006289308176,0.612779874213837,8.0728531179981,"-0.5","0","3","all",11.1792074546878
"60",0.710142566191446,0.509198913781398,-28.2962410615273,"-0.5","0","3","all",-21.1133356801726
"61",0.642894736842105,0.519736842105263,-19.1567744576341,"-0.5","0","3","all",-4.84415157563206
"62",0.720817610062893,0.390503144654088,-45.8249716429631,"-0.5","0","3","all",-5.69297673204765
"63",0.716299694189602,0.400795107033639,-44.0464500704436,"-0.5","0","3","all",-6.4171964940421
"64",0.564658634538153,0.552489959839357,-2.15504978662872,"-0.5","0","3","all",8.36828777999026
"65",0.700571895424837,0.485196078431373,-30.7428571428571,"-0.5","0","3","all",1.2336902130322
"66",0.663540372670807,0.523747412008282,-21.0677400230896,"-0.5","0","3","all",13.4126049604084
"7",0.663166023166023,0.587020592020592,-11.4821068157118,"-0.5","0","3","all",8.78913003962071
"8",0.611485507246377,0.503719806763285,-17.6235902905335,"-0.5","0","3","all",-4.44778588434034
"9",0.578515151515152,0.504878787878788,-12.7285108166152,"-0.5","0","3","all",-13.1593852185296
"1",0.745,0.420409356725146,-43.5692138623965,"-1","-0.5","3","all",3.75879683108812
"10",0.732481203007519,0.343609022556391,-53.0897146376514,"-1","-0.5","3","all",-2.08843172905636
"11",0.716437659033079,0.413155216284987,-42.332007387413,"-1","-0.5","3","all",-0.462688796158781
"12",0.759651474530831,0.437605004468275,-42.3939768248927,"-1","-0.5","3","all",4.93789857623571
"13",0.785279383429672,0.379132947976879,-51.7199921483953,"-1","-0.5","3","all",-2.41375994202287
"14",0.731083070452156,0.462786540483701,-36.6985012800967,"-1","-0.5","3","all",0.530222998893595
"15",0.649825870646766,0.531803482587065,-18.1621559545228,"-1","-0.5","3","all",18.1122279595697
"16",0.727363834422658,0.395511982570806,-45.6239142155394,"-1","-0.5","3","all",0.18504701871774
"17",0.701305418719212,0.494343185550082,-29.5109987239373,"-1","-0.5","3","all",7.77481973781399
"18",0.722841530054645,0.546129326047359,-24.4468803548029,"-1","-0.5","3","all",1.69199991252555
"19",0.752743055555556,0.416614583333333,-44.6538124452235,"-1","-0.5","3","all",2.68862124202484
"2",0.705068493150685,0.384383561643836,-45.4828055177774,"-1","-0.5","3","all",6.6663063234366
"20",0.718710865561694,0.460184162062615,-35.970891200738,"-1","-0.5","3","all",-6.17435241063417
"21",0.736088888888889,0.35802962962963,-51.3605442176871,"-1","-0.5","3","all",-4.61694333160475
"22",0.721900584795322,0.393713450292398,-45.4615415772206,"-1","-0.5","3","all",10.6000311553464
"23",0.716611893583725,0.515430359937402,-28.0739875304369,"-1","-0.5","3","all",15.1285154700654
"24",0.724039855072464,0.416775362318841,-42.4375109465309,"-1","-0.5","3","all",-4.15266130560071
"25",0.79109243697479,0.343389355742297,-56.5930174916791,"-1","-0.5","3","all",-6.38513388903391
"26",0.69900406504065,0.407682926829268,-41.6766014364223,"-1","-0.5","3","all",-9.51229859212112
"27",0.702146341463415,0.453626016260163,-35.3943772868325,"-1","-0.5","3","all",-4.79234943210181
"28",0.670186666666667,0.479093333333333,-28.5134489893363,"-1","-0.5","3","all",3.16692636570413
"29",0.747307692307692,0.388089743589744,-48.0682792931892,"-1","-0.5","3","all",-3.81536247702515
"3",0.719736211031175,0.357769784172662,-50.2915403325226,"-1","-0.5","3","all",25.9258062438836
"30",0.596078431372549,0.533725490196078,-10.4605263157895,"-1","-0.5","3","all",-0.390191361566148
"31",0.718707482993197,0.514013605442177,-28.4808329389494,"-1","-0.5","3","all",0.0630879836069111
"32",0.709654088050314,0.461918238993711,-34.9093809544911,"-1","-0.5","3","all",4.29212634499139
"33",0.764519230769231,0.312339743589744,-59.145600134155,"-1","-0.5","3","all",-21.098558188587
"34",0.746282051282051,0.321282051282051,-56.9489778388593,"-1","-0.5","3","all",-12.8034759634158
"35",0.775555555555556,0.527333333333333,-32.0057306590258,"-1","-0.5","3","all",-4.98512565893637
"36",0.748888888888889,0.420041152263374,-43.9114188372349,"-1","-0.5","3","all",7.76637107670828
"37",0.709625468164794,0.4587265917603,-35.3565208212382,"-1","-0.5","3","all",0.845621489180136
"38",0.789746376811594,0.312934782608696,-60.3752810019727,"-1","-0.5","3","all",-8.81847191048058
"39",0.700049504950495,0.416072607260726,-40.5652594111685,"-1","-0.5","3","all",-0.235194036698499
"4",0.657121212121212,0.489343434343434,-25.53224194912,"-1","-0.5","3","all",4.21177542525869
"40",0.684556354916067,0.840287769784173,22.7492468296784,"-1","-0.5","3","all",13.2726143509685
"41",0.777051618547682,0.425949256342957,-45.1839174932727,"-1","-0.5","3","all",-5.18547285641505
"42",0.773668639053254,0.415650887573965,-46.2753346080306,"-1","-0.5","3","all",2.78864653325711
"43",0.731833333333333,0.312083333333333,-57.355955363243,"-1","-0.5","3","all",5.55974084175714
"44",0.721693121693122,0.373015873015873,-48.3137829912023,"-1","-0.5","3","all",10.562029498455
"45",0.57725,0.462166666666667,-19.9364804388624,"-1","-0.5","3","all",-4.33172271840344
"46",0.707458333333333,0.431958333333333,-38.9422227457447,"-1","-0.5","3","all",13.3712082037567
"47",0.730579710144928,0.405424430641822,-44.5064754725536,"-1","-0.5","3","all",-4.06570623039474
"48",0.77575,0.3655625,-52.8762487914921,"-1","-0.5","3","all",-26.0094153501404
"49",0.742489795918367,0.479176870748299,-35.463507595331,"-1","-0.5","3","all",-4.81188388392019
"5",0.692371794871795,0.455181623931624,-34.2576304663149,"-1","-0.5","3","all",3.66847715016701
"50",0.683177777777778,0.393733333333333,-42.3673681813746,"-1","-0.5","3","all",-15.8200613722963
"51",0.802333333333333,0.337166666666667,-57.9767345243041,"-1","-0.5","3","all",24.9074421524729
"52",0.750422764227642,0.385707317073171,-48.6013304153756,"-1","-0.5","3","all",-1.8570920786906
"53",0.711182795698925,0.363010752688172,-48.9567583912912,"-1","-0.5","3","all",-0.81763688399914
"54",0.751067538126362,0.366993464052288,-51.1370888205604,"-1","-0.5","3","all",-16.6119014143438
"55",0.724778761061947,0.439616519174041,-39.3447293447293,"-1","-0.5","3","all",1.96707494558973
"56",0.729493670886076,0.370210970464135,-49.2509688241078,"-1","-0.5","3","all",-10.413121572834
"57",0.66787558685446,0.491525821596244,-26.4045832381421,"-1","-0.5","3","all",21.0756967298412
"58",0.71866391184573,0.412933884297521,-42.5414470531864,"-1","-0.5","3","all",-2.85626235435564
"59",0.702688172043011,0.427268817204301,-39.195103289977,"-1","-0.5","3","all",1.76856714591269
"6",0.785484764542936,0.475807940904894,-39.4249306437203,"-1","-0.5","3","all",4.20976096822239
"60",0.762486427795874,0.427090119435396,-43.9871840512638,"-1","-0.5","3","all",-3.41760908277266
"61",0.760619718309859,0.470253521126761,-38.1749500037034,"-1","-0.5","3","all",-9.00621953851531
"62",0.679887005649717,0.448361581920904,-34.053515040718,"-1","-0.5","3","all",8.46074974228946
"63",0.726317016317016,0.458764568764569,-36.8368689624186,"-1","-0.5","3","all",-20.6066518049355
"64",0.795116279069767,0.322015503875969,-59.5008287023496,"-1","-0.5","3","all",-4.718018240095
"65",0.744810606060606,0.447689393939394,-39.8921832884097,"-1","-0.5","3","all",-0.221829528503825
"66",0.708861788617886,0.39219512195122,-44.6725541919945,"-1","-0.5","3","all",0.423624670695533
"7",0.788326359832636,0.348298465829847,-55.8179855987828,"-1","-0.5","3","all",-9.11461078250408
"8",0.704102564102564,0.448656898656899,-36.2796101689037,"-1","-0.5","3","all",13.3509550222795
"9",0.756031746031746,0.351791383219955,-53.4687021984944,"-1","-0.5","3","all",-18.4044978015627
"1",0.615584415584416,0.455064935064935,-26.0759493670886,"-1","0","3","all",8.26159286978471
"10",0.721360544217687,0.435561224489796,-39.6194832138816,"-1","0","3","all",-0.981969809118567
"11",0.637474747474748,0.524585858585859,-17.7087624782127,"-1","0","3","all",20.9236889875723
"12",0.717497982243745,0.52771589991929,-26.450538819771,"-1","0","3","all",8.53253608527978
"13",0.596628571428571,0.57192380952381,-4.14072726111803,"-1","0","3","all",18.5604973161248
"14",0.762919132149901,0.599511834319527,-21.4186918304033,"-1","0","3","all",2.29546261152414
"15",0.773365079365079,0.389714285714286,-49.6079799679816,"-1","0","3","all",-7.36155065774075
"16",0.703534675615213,0.422863534675615,-39.8944288984991,"-1","0","3","all",3.9271000267051
"17",0.624923076923077,0.515205128205128,-17.55703266043,"-1","0","3","all",7.96513830577256
"18",0.620779874213837,0.528012578616352,-14.9436699627168,"-1","0","3","all",12.8869501681861
"19",0.63349358974359,0.498974358974359,-21.2345054389072,"-1","0","3","all",-0.291117124844992
"2",0.76733893557423,0.410728291316527,-46.4736803679638,"-1","0","3","all",5.93402054920899
"20",0.747233560090703,0.419206349206349,-43.8988862925986,"-1","0","3","all",9.88736652818588
"21",0.697305236270753,0.427662835249042,-38.6692063957215,"-1","0","3","all",-3.76578380794967
